"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.906,0,0.0140627582,1.26557e-05,13.67
"deconvolveR",0.9,0,0.0139423366,1.40406e-05,17.11
"NoisyVar",0.8035,0,0.0110697081,6.8737e-06,9.91
