"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9035,0,0.0817781032,0.00031988,2.15
"deconvolveR",1,0.0685,0.7124217755,0.0027591831,5.75
"NoisyVar",0.9385,0,0.1986461814,0.0001433538,2.96
