"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.6875,0,0.0511800621,0.0004333776,2.43
"deconvolveR",0.9535,5e-04,0.2749622344,0.00319584,5.73
"NoisyVar",0.846,0,0.1001573813,7.02579e-05,2.74
