"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.6625,0,0.0295650938,0.0002382089,2.25
"deconvolveR",0.906,0,0.0846181704,0.0010410727,7.46
"NoisyVar",0.88,0,0.0419457392,2.82034e-05,3.43
