"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8985,0,0.0080612994,1.12517e-05,7.25
"deconvolveR",0.892,0,0.0081224384,1.17332e-05,10.87
"NoisyVar",0.8,0,0.0063864517,4.0288e-06,26.69
