"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9245,0,0.0154892738,4.16813e-05,2.75
"deconvolveR",0.9605,0,0.0192367276,5.11204e-05,5.98
"NoisyVar",0.8815,0,0.0131592405,8.8051e-06,9.94
