"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9485,0,0.1639581121,0.000256822,2.56
"deconvolveR",1,0.003,0.7033205289,0.0013025129,6.43
"NoisyVar",0.9095,0,0.1710002319,0.0001449124,2.71
