"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.82,0,0.0182508171,7.82796e-05,2.37
"deconvolveR",0.967,0,0.0403478206,0.0001778288,5.9
"NoisyVar",0.7315,0,0.0198194497,1.26599e-05,4.32
