"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8105,0,0.010400247,3.68529e-05,2.53
"deconvolveR",0.891,0,0.0149057238,5.93713e-05,6
"NoisyVar",0.7095,0,0.0093483945,5.7065e-06,10.05
