"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.949,0,0.0300928995,4.53075e-05,3.39
"deconvolveR",1,0,0.1176823073,0.000216878,6.95
"NoisyVar",0.901,0,0.0302489004,2.12285e-05,4.3
