"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8985,0,0.1388222866,0.0002050374,2.79
"deconvolveR",1,1,2.8926185831,0.0052332383,7.14
"NoisyVar",0.887,0.0375,0.4744312062,0.0003219984,2.36
