"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.932,0,0.0086056566,2.71947e-05,2.9
"deconvolveR",0.964,0,0.0119531754,4.09518e-05,6.86
"NoisyVar",0.871,0,0.0075900936,5.0462e-06,26.91
