"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9515,0,0.0962241724,9.56657e-05,29.84
"deconvolveR",1,0.003,0.7927797506,0.0011017454,33.35
"NoisyVar",0.924,0,0.1191150795,8.79963e-05,2.64
