"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.8045,0,0.0608403394,0.0001725622,2.45
"deconvolveR",1,0,0.4695568326,0.0014354819,5.77
"NoisyVar",0.7675,0,0.1303474783,8.6411e-05,2.85
