"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8265,0,0.0071636707,3.87308e-05,2.83
"deconvolveR",0.9695,0,0.0156234168,0.0001119674,8.22
"NoisyVar",0.87,0,0.0075909011,5.0928e-06,27.24
