"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9115,0,0.0045005581,1.76626e-05,4.35
"deconvolveR",0.9755,0,0.0070877617,3.30123e-05,7.84
"NoisyVar",0.88,0,0.0041949884,2.7828e-06,85.8
