"method","CI coverage (mean): level=0.8","CI coverage2 (mean): level=0.8","CI width (mean): level=0.8","CI width (se): level=0.8","time"
"clean_bootstrap",0.6665,0,0.0076717076,6.29931e-05,2.4
"deconvolveR",0.832,0,0.0166154407,0.0001828435,5.82
"NoisyVar",0.6865,0,0.0088081639,5.4861e-06,10.13
