"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8225,0,0.0035016323,1.87516e-05,3.47
"deconvolveR",0.931,0,0.0059205244,3.70735e-05,6.91
"NoisyVar",0.8085,0,0.0035259876,2.1768e-06,85.8
