"method","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9085,0,0.0449129315,0.0001747152,2.37
"deconvolveR",0.9985,0,0.1205292872,0.0005145402,6.21
"NoisyVar",0.8985,0,0.0498715932,3.431e-05,3.37
