"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","time"
"clean_bootstrap",0.8975,0,0.0071335093,3.00739e-05,2.81
"deconvolveR",0.9035,0,0.0092088576,3.90782e-05,6.53
"NoisyVar",0.7985,0,0.0063810443,3.9935e-06,27.17
